WBGeneID,Sequence.name,Public_name,tintori_2Ep_p.value,tintori_2Ep_log.CPM,tintori_2Ep_log.FC,pauli_L4_percentile,pauli_L4_pvalue,pauli_L4_description,spencer_LE_AveExpr,spencer_LE_adj_P_Val,spencer_LE_FC,spencer_L2_AveExpr,spencer_L2_adj_P_Val,spencer_L2_FC,tintori_2Ep_bool,hashimshony_embryo_bool,pauli_L4_bool,spencer_LE_bool,spencer_L2_bool
WBGene00020369,T08H10.1,exc-15,NA,NA,NA,NA,NA,NA,10.42,0.01,2.18,10.42,0.02,2.01,FALSE,FALSE,FALSE,TRUE,TRUE
WBGene00020370,T08H10.3,T08H10.3,0.846333666088661,2.08376494635989,-3.52780497893065,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020371,T08H10.4,,0.689524207065389,2.35543674149543,-4.1256525606767,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020372,T09A12.1,T09A12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020373,T09A12.2,gpx-6,2.12778937773677e-5,5.92199616812312,8.46902039161342,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00020374,T09A12.5,serp-1.2,0.639028505570249,5.12828148183599,-0.936209080215646,NA,NA,NA,NA,NA,NA,11.66,0.03,2.07,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00020375,T09B4.1,pigv-1,0.0449075187960531,7.38344276304167,-2.61128471912433,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020376,T09B4.2,T09B4.2,0.549885135463159,4.47241393098754,-3.66237739988635,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020377,T09B4.3,T09B4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020378,T09B4.4,T09B4.4,NA,NA,NA,0.895254832,2.92873e-5,NA,8.44,0,2.74,8.44,0,3.15,FALSE,TRUE,TRUE,TRUE,TRUE
WBGene00020379,T09B4.5,T09B4.5,0.934842009617344,7.70472359849479,-0.0388505626449657,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020380,T09B4.6,T09B4.6,NA,NA,NA,0.866116524,2.99879e-9,SER/THR-protein kinase,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00020381,T09B4.7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020382,T09B4.8,T09B4.8,0.684676537810801,4.97618165608638,0.207613551213833,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020383,T09B4.9,tin-44,0.67884112890261,6.21981710695255,0.227987802999361,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020384,T09D3.3,T09D3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020385,T09D3.4,nhr-216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020386,T09H2.1,dach-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020388,T10B5.2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020389,T10B5.3,T10B5.3,0.502792155505038,7.59651954878312,0.409831875343436,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020390,T10B5.4,T10B5.4,0.400161230925805,1.6593752617104,0.875236859811517,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020391,T10B5.5,cct-7,NA,NA,NA,0.912219487,1.5251e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00020392,T10B5.6,knl-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020393,T10B5.7,T10B5.7,1.63959450212787e-7,2.202372332375,6.72365143054138,NA,NA,NA,9.92,0,2.28,9.92,0,2.54,TRUE,FALSE,FALSE,TRUE,TRUE
WBGene00020394,T10B5.8,T10B5.8,6.71333206790998e-12,3.18706751515741,8.38808678644648,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00020396,T10B5.10,T10B5.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020397,T10B11.1,pcbd-1,NA,NA,NA,0.888685105,9.62228e-6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00020398,T10B11.2,cerk-1,0.41055426764224,7.88947601312558,-0.788051776622631,0.85637292,4.19661e-7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00020399,T10B11.3,ztf-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020400,T10B11.4,T10B11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020401,T10B11.5,T10B11.5,NA,NA,NA,0.926374264,3.0846e-8,NA,8.19,0,4.28,8.19,0,3.62,FALSE,TRUE,TRUE,TRUE,TRUE
WBGene00020402,T10B11.6,T10B11.6,0.155189772024781,4.93982188508484,1.84939506035887,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020403,T10B11.7,hrde-4,0.0173387326600056,6.12858131760802,-8.33930318104459,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020404,T10B11.8,T10B11.8,0.811645708568517,5.44725477209502,-0.972437336551799,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020406,T10D4.1,T10D4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020407,T10D4.3,chil-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020408,T10D4.6,T10D4.6,0.526450787122672,2.71588870770541,-3.27597159255375,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020409,T10D4.7,T10D4.7,0.684283180211027,2.17399465448547,-3.74104886230856,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020410,T10D4.11,T10D4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020411,T10E9.1,T10E9.1,0.625982680279821,5.35693130661404,0.30147419951111,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020412,T10E9.2,T10E9.2,0.668873189922162,6.50518743431472,-0.916912779368632,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020413,T10E9.3,T10E9.3,0.454458583767888,2.85195671201007,-4.98264919272765,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020414,T10E9.4,T10E9.4,1,1.59042564336725,-1.71662080545024,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020415,T10E9.5,T10E9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020416,T10E9.6,T10E9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020417,T10E9.7,nuo-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020418,T10E9.8,T10E9.8,0.237582328778935,5.91844627420952,-8.60876609861291,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020419,T10E9.9,acdh-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020420,T10E10.3,T10E10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020421,T10E10.4,T10E10.4,0.534327288914656,2.2056922645135,-3.81542356588876,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020422,T10F2.2,T10F2.2,0.224426289714476,3.7331094064964,-6.18159671495621,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020423,T10F2.4,prp-19,0.914619971926915,8.98036086396302,-0.108707270952909,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020424,T10H9.1,T10H9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020425,T10H9.3,syx-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020426,T10H10.2,T10H10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020427,T10H10.3,sav-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020428,T11F1.2,irld-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020430,T11F1.6,irld-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020431,T11F1.7,irld-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020432,T11F1.8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020433,T11F8.1,T11F8.1,0.17974469836624,8.07988638252075,1.00238425980605,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020434,T11F8.2,,0.720591803297605,2.28376681694013,-3.97710153773878,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020435,T11F8.4,T11F8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020436,T12A2.1,T12A2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020437,T12A2.2,stt-3,0.712265269210022,8.20634902512157,0.135618455340431,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020438,T12A2.3,T12A2.3,0.00126835304726627,7.61896846878403,-5.20085267446456,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020439,T12A2.5,,0.200992900538584,3.75366360300974,-6.2063815112167,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020440,T12A2.6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020441,T12A2.7,bcas-2,0.0799577141863668,6.86598358924461,-3.58916570300228,0.936604922,3.2034e-5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00020442,T12A2.8,gen-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020443,T12A2.15,esyt-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020444,T12B3.1,T12B3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020445,T12B3.2,T12B3.2,9.77414386668396e-10,2.62258844835044,7.56714679881588,0.758004518,7.01923e-6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00020446,T12B3.3,T12B3.3,0.00101991751440156,5.633966792443,4.6404347039025,0.928631977,3.37583e-7,phosphodiesterase,12.27,0,3.06,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00020447,T12B3.4,mob-3,0.193323864833923,4.74486594701157,-7.35614807528736,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020448,T12B5.1,fbxa-51,NA,NA,NA,NA,NA,NA,7.74,0,2.27,7.74,0,6.45,FALSE,FALSE,FALSE,TRUE,TRUE
WBGene00020449,T12B5.2,fbxa-54,NA,NA,NA,NA,NA,NA,7.99,0,3.34,7.99,0,5.08,FALSE,FALSE,FALSE,TRUE,TRUE
WBGene00020450,T12B5.3,fbxa-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020451,T12B5.4,fbxa-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020452,T12B5.5,fbxa-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020453,T12B5.6,fbxa-55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020454,T12B5.7,fbxa-56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020455,T12B5.8,fbxa-59,NA,NA,NA,0.895558467,2.66362e-4,NA,9.32,0.02,2.49,9.32,0,3.44,FALSE,FALSE,TRUE,TRUE,TRUE
WBGene00020456,T12B5.10,fbxa-60,NA,NA,NA,0.905568059,5.60378e-5,NA,NA,NA,NA,8.79,0,3.29,FALSE,FALSE,TRUE,FALSE,TRUE
WBGene00020457,T12B5.11,fbxa-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01,0,2.44,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00020459,T12B5.13,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020460,T12C9.1,nhr-273,NA,NA,NA,NA,NA,NA,7.57,0,2.21,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00020461,T12C9.7,T12C9.7,0.7706015300519,4.31465813605991,-2.13929390159422,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020462,T12E12.1,ari-2,0.0548466776838385,5.56924697513357,-4.95480478151917,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020463,T12E12.2,cec-6,0.414408282466024,6.16001144765877,-1.13399789634953,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020464,T12E12.3,T12E12.3,0.472612174993286,4.14908422737994,-1.86565573162365,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020465,T12E12.6,T12E12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020466,T12F5.1,sld-2,0.290863476248523,6.60962943861885,-2.44264807980941,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020467,T12F5.2,T12F5.2,0.519925784106461,4.24889627652349,-1.43045718343413,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020468,T13A10.1,T13A10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020469,T13A10.2,T13A10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020471,T13B5.3,pho-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,0.01,2.04,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00020472,T13B5.5,lips-11,NA,NA,NA,NA,NA,NA,7.41,0,3.25,7.41,0,2.76,FALSE,FALSE,FALSE,TRUE,TRUE
WBGene00020473,T13B5.6,lips-12,NA,NA,NA,NA,NA,NA,7.5,0,2.67,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00020474,T13B5.7,lips-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020475,T13B5.8,sut-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020476,T13B5.9,T13B5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020478,T13C2.2,T13C2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020479,T13C2.3,T13C2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020480,T13C2.4,ssup-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020481,T13C2.6,T13C2.6,0.454832235617368,5.1906457243071,-1.67551004121303,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020482,T13C2.7,T13C2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020483,T13C5.2,T13C5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020484,T13C5.3,T13C5.3,0.820151860783927,2.2678160939386,-3.95133815009556,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020485,T13C5.4,ceh-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020486,T13C5.6,T13C5.6,0.191679429492911,4.94864692478983,1.63910723035362,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020487,T13C5.7,T13C5.7,0.724818506980448,2.53198636902295,-4.45752033005712,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020488,T13G4.1,T13G4.1,0.692421796266254,2.47369779559397,-4.35126398229905,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020489,T13G4.2,hot-8,0.530112721518962,2.91949333550838,-5.08552615337772,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020490,T13G4.3,tmc-1,0.106112686315244,1.9997468242399,-2.96022312999507,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020491,T13G4.4,T13G4.4,0.0116121053857108,2.44725586479034,4.36965484633206,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020492,T13G4.5,,0.0547406456847905,1.85287367576875,3.17054150314446,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020494,T13G4.7,T13G4.7,0.582219650551659,3.90557051094634,-6.38988204962555,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020496,T13H2.5,spat-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020497,T14A8.2,T14A8.2,0.828623000369563,1.83993501572331,-2.83026855075188,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020498,T14B4.1,T14B4.1,1,3.91908627042704,-0.368492794050684,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020499,T14B4.2,mrps-18.C,0.261187755999314,4.81623915507394,-5.22473844288771,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020500,T14B4.3,T14B4.3,0.551894678673709,6.93658420520018,0.43470592798931,0.802601188,9.57596e-6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00020501,T14B4.5,T14B4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020502,T14B4.8,T14B4.8,0.711023180224401,2.25514392098362,-3.92261732311459,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020503,T14B4.9,T14B4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020504,T14E8.1,svh-2,0.316044992227411,3.88722365979686,-6.04207960968134,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020505,T14E8.2,T14E8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020506,T14E8.3,dop-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020507,T14F9.1,vha-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020508,T14F9.2,T14F9.2,0.416281639160273,6.68544554207752,0.640018982966644,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020509,T14F9.3,hex-1,NA,NA,NA,NA,NA,NA,9.48,0,2.29,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE
WBGene00020510,T14G11.1,T14G11.1,1,3.49343925469346,-1.47055011609143,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020511,T14G11.3,immt-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020515,T14G12.6,T14G12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020516,T15B7.1,T15B7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020517,T15B7.2,hpo-8,0.0533808628386138,8.01619189751433,1.69136312858081,0.990366961,3.20811e-4,NA,12.19,0.01,2.38,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00020520,T15B7.8,T15B7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020522,T15B7.10,,1.01899970145056e-5,1.66328500238156,4.83154489731064,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020523,T15B7.11,dmsr-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020524,T15B7.12,dmsr-13,3.36470871579849e-4,2.34227107540367,6.29308825104952,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00020525,T15B7.13,dmsr-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020526,T15B7.14,T15B7.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020527,T15B7.15,T15B7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020528,T15B7.16,lgc-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020530,T15B12.1,T15B12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020531,T15B12.2,T15B12.2,0.834582885820237,2.13949567943092,-3.66413484932707,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020532,T16A1.1,math-42,NA,NA,NA,NA,NA,NA,7.61,0,2.19,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE
WBGene00020533,T16A1.2,T16A1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020534,T16A1.3,fbxc-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020535,T16A1.4,T16A1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020536,T16A1.5,T16A1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00020537,T16A1.8,fbxb-37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
